id,id_client,id_product,qtd,total,sale_date,cotacao_data,cotacao_vendas,product_name,category,start_date,usd_price
7662,10,97,2,270670.0,2024-04-01,2024-04-01,4.9188,Motor de Popa Tohatsu Evo 168HP,propulsão,2023-01-06,25607.88
6972,20,140,11,34480.0,2024-04-01,2024-04-01,4.9188,Boia de Arqueamento Bruce Dash Titan Pulse,ancoragem,2021-02-03,586.81
6032,21,25,14,161281.5,2024-04-01,2024-04-01,4.9188,Rádio Lowrance Nitro Thrust Barracuda,eletrônicos,2024-03-22,2430.59
8386,22,22,1,39453.0,2024-04-01,2024-04-01,4.9188,Transponder Furuno Force Ion,eletrônicos,2022-08-22,7630.67
4924,14,123,12,33325.0,2024-04-01,2024-04-01,4.9188,Cabo de Nylon Danforth Orca Aero,ancoragem,2022-09-02,535.37
8185,32,124,1,3581.5,2024-04-01,2024-04-01,4.9188,Corrente Delta Axis,ancoragem,2023-02-27,725.63
7232,25,34,9,42045.1,2024-04-01,2024-04-01,4.9188,Transponder AIS Helix Torque,eletrônicos,2023-08-02,1022.84
5739,49,108,6,20073.0,2024-04-01,2024-04-01,4.9188,Boia de Arqueamento Bruce Titan,ancoragem,2023-11-16,688.83
9610,34,61,10,266176.7,2024-04-01,2024-04-01,4.9188,Motor Diesel Honda Prime 84HP,propulsão,2023-01-23,5396.92
438,6,88,6,275518.05,2024-04-01,2024-04-01,4.9188,Motor Diesel Tohatsu Kinetic Poseidon 113HP,propulsão,2024-01-08,9896.1
8300,48,65,10,242798.15,2024-04-01,2024-04-01,4.9188,Motor de Popa Torqeedo Nautic Swift 223HP,propulsão,2023-08-11,5225.24
4395,27,128,3,13952.0,2024-04-01,2024-04-01,4.9188,Boia de Arqueamento Bruce Marlin Hydra,ancoragem,2022-07-22,853.09
9942,36,46,3,14951.0,2024-04-01,2024-04-01,4.9188,Sonda AIS Magnum Boost,eletrônicos,2023-08-15,1000.64
7138,33,27,2,33023.0,2024-04-01,2024-04-01,4.9188,GPS Garmin Vortex Maré Drift,eletrônicos,2022-07-12,3051.23
5711,6,20,6,185001.0,2024-04-02,2024-04-01,4.9188,Radar AIS Marlin,eletrônicos,2021-10-04,5689.04
6113,48,45,10,94085.15,2024-04-02,2024-04-01,4.9188,GPS Furuno Current,eletrônicos,2023-03-22,1881.33
1954,31,112,12,26171.0,2024-04-02,2024-04-01,4.9188,Corrente Danforth Tidal,ancoragem,2023-09-29,435.58
844,40,85,9,347208.0,2024-04-02,2024-04-01,4.9188,Motor de Popa Parsun Impulse 162HP,propulsão,2023-11-23,7885.27
4800,33,17,6,84233.0,2024-04-02,2024-04-01,4.9188,Rádio AIS Oceanic Pulse,eletrônicos,2023-06-02,2833.14
35,33,35,10,110055.0,2024-04-02,2024-04-01,4.9188,Radar Furuno Swift,eletrônicos,2023-02-15,2106.85
7260,11,112,2,4362.0,2024-04-02,2024-04-01,4.9188,Corrente Danforth Tidal,ancoragem,2023-09-29,435.58
1604,30,55,4,439949.0,2024-04-02,2024-04-01,4.9188,Motor Diesel Volvo Flow Oceanic 259HP,propulsão,2024-02-06,22138.68
2647,7,69,12,516021.0,2024-04-02,2024-04-01,4.9188,Motor de Popa Torqeedo Ultra Impulse 292HP,propulsão,2023-05-15,9219.51
210,29,18,12,302925.55,2024-04-02,2024-04-01,4.9188,Rádio Simrad Axis,eletrônicos,2024-04-02,5265.1
3672,20,54,15,1823022.0,2024-04-02,2024-04-01,4.9188,Motor de Popa Yamaha Evo Dash 155HP,propulsão,2021-08-06,23191.9
4962,2,28,7,99810.0,2024-04-03,2024-04-03,4.9475,Piloto Automático AIS Core,eletrônicos,2023-11-21,2921.84
1824,37,72,1,99665.0,2024-04-03,2024-04-03,4.9475,Motor de Popa Volvo Hydro Dash 256HP,propulsão,2018-03-09,30675.48
8850,7,94,13,503272.95,2024-04-03,2024-04-03,4.9475,Motor de Popa Volvo Magnum 276HP,propulsão,2023-03-31,8022.13
4693,6,124,6,22620.0,2024-04-03,2024-04-03,4.9475,Corrente Delta Axis,ancoragem,2023-02-27,725.63
3758,14,113,3,12525.75,2024-04-03,2024-04-03,4.9475,Âncora Delta Mako Ultra,ancoragem,2022-07-05,815.5
3749,12,117,4,15591.4,2024-04-03,2024-04-03,4.9475,Corrente Danforth Zen Abyss Axis,ancoragem,2022-06-10,823.4
5941,35,48,6,83997.1,2024-04-03,2024-04-03,4.9475,GPS Furuno Magnum Drift,eletrônicos,2024-03-20,2940.57
7111,47,80,12,1473151.7,2024-04-03,2024-04-03,4.9475,Motor de Popa Volvo Maré 69HP,propulsão,2022-10-28,24177.04
1221,44,72,4,378726.05,2024-04-03,2024-04-03,4.9475,Motor de Popa Volvo Hydro Dash 256HP,propulsão,2018-03-09,30675.48
5422,34,3,14,126339.0,2024-04-03,2024-04-03,4.9475,Radar Furuno Pulse Leviathan,eletrônicos,2022-06-21,1753.77
7328,48,69,5,215008.75,2024-04-03,2024-04-03,4.9475,Motor de Popa Torqeedo Ultra Impulse 292HP,propulsão,2023-05-15,9219.51
8558,38,13,1,7359.65,2024-04-03,2024-04-03,4.9475,Radar Simrad Boost,eletrônicos,2021-10-22,1356.5
9124,49,26,7,114932.9,2024-04-03,2024-04-03,4.9475,Piloto Automático Furuno Core Boost Flux,eletrônicos,2022-03-14,3412.88
773,36,76,10,1407882.9,2024-04-04,2024-04-04,5.0237,Motor Diesel Honda Aero 205HP,propulsão,2022-07-04,27945.06
1124,19,9,12,476466.0,2024-04-04,2024-04-04,5.0237,Transponder AIS Titan Pulse,eletrônicos,2022-05-05,7933.96
982,3,116,2,4893.45,2024-04-04,2024-04-04,5.0237,Cabo de Nylon Delta Velocity Oceanic Abyss,ancoragem,2022-03-16,502.24
7883,37,124,13,49009.0,2024-04-04,2024-04-04,5.0237,Corrente Delta Axis,ancoragem,2023-02-27,725.63
7528,15,120,6,18747.0,2024-04-04,2024-04-04,5.0237,Boia de Arqueamento Danforth Flux Tidal,ancoragem,2023-09-04,635.45
5500,4,20,1,30833.0,2024-04-04,2024-04-04,5.0237,Radar AIS Marlin,eletrônicos,2021-10-04,5689.04
4291,32,8,9,42614.15,2024-04-04,2024-04-04,5.0237,GPS AIS Zen,eletrônicos,2023-05-10,1006.07
6919,4,140,10,31346.0,2024-04-04,2024-04-04,5.0237,Boia de Arqueamento Bruce Dash Titan Pulse,ancoragem,2021-02-03,586.81
3378,26,149,14,15476.45,2024-04-04,2024-04-04,5.0237,Cabo de Nylon Bruce Core,ancoragem,2023-02-14,225.94
9513,23,132,2,2969.7,2024-04-04,2024-04-04,5.0237,Corrente Bruce Nautic Evo,ancoragem,2024-02-15,314.46
6324,34,46,11,54821.0,2024-04-04,2024-04-04,5.0237,Sonda AIS Magnum Boost,eletrônicos,2023-08-15,1000.64
4734,36,57,4,451403.9,2024-04-04,2024-04-04,5.0237,Motor de Popa Honda Vector Kinetic 174HP,propulsão,2024-03-22,23810.02
6405,19,87,8,508135.05,2024-04-04,2024-04-04,5.0237,Motor Elétrico Volvo Boost 225HP,propulsão,2023-09-04,13597.7
6460,47,127,4,5887.15,2024-04-04,2024-04-04,5.0237,Cabo de Nylon Delta Velocity Core Mako,ancoragem,2023-03-27,296.24
7158,24,102,15,12480.0,2024-04-05,2024-04-04,5.0237,Cabo de Nylon Bruce Nexus,ancoragem,2020-01-15,199.93
819,18,51,11,670461.55,2024-04-05,2024-04-04,5.0237,Motor Diesel Tohatsu Evo Zenith 16HP,propulsão,2022-08-04,12243.38
2905,6,84,5,217119.0,2024-04-05,2024-04-04,5.0237,Motor de Popa Torqeedo Zenith Peak Thrust 212HP,propulsão,2023-08-10,8951.16
7155,26,118,3,12945.0,2024-04-05,2024-04-04,5.0237,Boia de Arqueamento Delta Force Vox,ancoragem,2023-12-27,893.4
5218,23,51,13,792363.65,2024-04-05,2024-04-04,5.0237,Motor Diesel Tohatsu Evo Zenith 16HP,propulsão,2022-08-04,12243.38
5689,11,136,9,17762.0,2024-04-05,2024-04-04,5.0237,Cabo de Nylon Bruce Flux Hydro,ancoragem,2023-10-20,390.62
6676,30,50,7,78932.0,2024-04-05,2024-04-04,5.0237,Piloto Automático Simrad Poseidon Magnum,eletrônicos,2023-07-31,2378.45
7071,33,136,8,14998.6,2024-04-05,2024-04-04,5.0237,Cabo de Nylon Bruce Flux Hydro,ancoragem,2023-10-20,390.62
9056,29,2,1,13298.1,2024-04-05,2024-04-04,5.0237,Transponder Furuno Marlin,eletrônicos,2023-05-24,2829.74
9305,32,92,6,506468.75,2024-04-05,2024-04-04,5.0237,Motor Elétrico Yamaha Nautic Kraken 133HP,propulsão,2022-12-12,16745.97
7443,12,112,6,12431.7,2024-04-05,2024-04-04,5.0237,Corrente Danforth Tidal,ancoragem,2024-04-03,430.01
1477,33,144,3,6642.0,2024-04-06,2024-04-06,5.2687,Boia de Arqueamento Bruce Barracuda,ancoragem,2024-03-11,444.87
4717,19,61,15,420279.0,2024-04-06,2024-04-06,5.2687,Motor Diesel Honda Prime 84HP,propulsão,2023-01-23,5396.92
6316,41,99,9,917130.0,2024-04-06,2024-04-06,5.2687,Motor Elétrico Honda Flux Ultra 273HP,propulsão,2021-07-02,21330.89
150,5,114,13,9871.45,2024-04-06,2024-04-06,5.2687,Boia de Arqueamento Danforth Tidal Zen Swift,ancoragem,2023-02-16,152.46
6154,28,25,3,36379.0,2024-04-06,2024-04-06,5.2687,Rádio Lowrance Nitro Thrust Barracuda,eletrônicos,2024-03-22,2430.59
6719,22,50,2,22552.0,2024-04-06,2024-04-06,5.2687,Piloto Automático Simrad Poseidon Magnum,eletrônicos,2023-07-31,2378.45
4396,46,71,2,260348.0,2024-04-06,2024-04-06,5.2687,Motor Elétrico Torqeedo Pulse 300HP,propulsão,2023-07-26,27484.92
3575,14,150,2,3126.45,2024-04-06,2024-04-06,5.2687,Cabo de Nylon Danforth Magnum Vox,ancoragem,2024-01-31,332.26
8415,28,118,2,8630.0,2024-04-06,2024-04-06,5.2687,Boia de Arqueamento Delta Force Vox,ancoragem,2023-12-27,893.4
8842,24,38,14,351933.2,2024-04-06,2024-04-06,5.2687,Rádio AIS Force,eletrônicos,2023-08-30,5439.42
9352,37,145,12,49588.1,2024-04-06,2024-04-06,5.2687,Boia de Arqueamento Delta Nexus,ancoragem,2024-02-09,875.03
8919,41,73,5,715800.0,2024-04-06,2024-04-06,5.2687,Motor de Popa Torqeedo Core Hydra Flux 162HP,propulsão,2024-03-22,28694.54
4808,46,126,2,5354.0,2024-04-06,2024-04-06,5.2687,Corrente Danforth Hydro,ancoragem,2020-10-28,467.05
6070,17,144,6,12620.75,2024-04-07,2024-04-07,5.4839,Boia de Arqueamento Bruce Barracuda,ancoragem,2024-03-11,444.87
3046,28,97,8,1028546.95,2024-04-07,2024-04-07,5.4839,Motor de Popa Tohatsu Evo 168HP,propulsão,2023-01-06,25607.88
811,20,4,7,23673.0,2024-04-07,2024-04-07,5.4839,Rádio AIS Hydro Tidal Zen,eletrônicos,2024-03-13,679.13
9903,32,148,6,27277.35,2024-04-07,2024-04-07,5.4839,Âncora Delta Force Barracuda Mako,ancoragem,2023-11-17,979.78
6406,40,61,13,364242.0,2024-04-07,2024-04-07,5.4839,Motor Diesel Honda Prime 84HP,propulsão,2023-01-23,5396.92
3943,22,57,1,118791.0,2024-04-07,2024-04-07,5.4839,Motor de Popa Honda Vector Kinetic 174HP,propulsão,2024-03-22,23810.02
3892,17,29,15,547655.0,2024-04-07,2024-04-07,5.4839,Rádio Simrad Orca,eletrônicos,2022-03-29,7689.63
6082,25,8,11,52084.7,2024-04-07,2024-04-07,5.4839,GPS AIS Zen,eletrônicos,2023-05-10,1006.07
4164,27,35,11,121061.0,2024-04-07,2024-04-07,5.4839,Radar Furuno Swift,eletrônicos,2023-02-15,2106.85
5400,19,106,2,8331.5,2024-04-07,2024-04-07,5.4839,Âncora Danforth Nitro Titan Vox,ancoragem,2023-08-01,918.37
892,39,31,12,99397.0,2024-04-07,2024-04-07,5.4839,Transponder Furuno Pulse Axis,eletrônicos,2023-09-22,1686.13
2462,8,106,5,20827.8,2024-04-08,2024-04-07,5.4839,Âncora Danforth Nitro Titan Vox,ancoragem,2023-08-01,918.37
230,14,78,5,578367.6,2024-04-08,2024-04-07,5.4839,Motor Elétrico Honda Mako Axis 131HP,propulsão,2024-03-27,24425.59
7179,40,22,14,552340.0,2024-04-08,2024-04-07,5.4839,Transponder Furuno Force Ion,eletrônicos,2022-08-22,7630.67
9146,28,65,8,204462.0,2024-04-08,2024-04-07,5.4839,Motor de Popa Torqeedo Nautic Swift 223HP,propulsão,2023-08-11,5225.24
1674,43,3,13,117314.0,2024-04-08,2024-04-07,5.4839,Radar Furuno Pulse Leviathan,eletrônicos,2022-06-21,1753.77
3084,19,41,8,80560.0,2024-04-08,2024-04-07,5.4839,GPS Simrad Flow Pulse,eletrônicos,2023-01-06,2005.71
9931,8,76,8,1185586.0,2024-04-08,2024-04-07,5.4839,Motor Diesel Honda Aero 205HP,propulsão,2022-07-04,27945.06
5596,3,109,15,9340.0,2024-04-08,2024-04-07,5.4839,Cabo de Nylon Danforth Evo Aqua Mako,ancoragem,2024-04-01,123.24
9861,1,138,9,37647.0,2024-04-08,2024-04-07,5.4839,Boia de Arqueamento Delta Peak Boost Thrust,ancoragem,2023-05-25,836.88
2957,8,16,4,114022.8,2024-04-08,2024-04-07,5.4839,Sonda Garmin Axis,eletrônicos,2023-12-27,6212.42
9951,25,50,10,112760.0,2024-04-08,2024-04-07,5.4839,Piloto Automático Simrad Poseidon Magnum,eletrônicos,2023-07-31,2378.45
577,30,13,11,80957.1,2024-04-08,2024-04-07,5.4839,Radar Simrad Boost,eletrônicos,2021-10-22,1356.5
5590,31,48,10,139995.8,2024-04-08,2024-04-07,5.4839,GPS Furuno Magnum Drift,eletrônicos,2024-03-20,2940.57
9186,36,50,2,22552.0,2024-04-09,2024-04-09,5.6359,Piloto Automático Simrad Poseidon Magnum,eletrônicos,2023-07-31,2378.45
2042,15,31,11,91114.0,2024-04-09,2024-04-09,5.6359,Transponder Furuno Pulse Axis,eletrônicos,2023-09-22,1686.13
7342,30,13,1,7359.65,2024-04-09,2024-04-09,5.6359,Radar Simrad Boost,eletrônicos,2021-10-22,1356.5
6423,46,57,2,237581.0,2024-04-09,2024-04-09,5.6359,Motor de Popa Honda Vector Kinetic 174HP,propulsão,2024-03-22,23810.02
351,41,6,14,157208.85,2024-04-09,2024-04-09,5.6359,Transponder AIS Vector,eletrônicos,2024-03-07,2394.79
5227,25,132,9,14067.0,2024-04-09,2024-04-09,5.6359,Corrente Bruce Nautic Evo,ancoragem,2024-02-15,314.46
1418,16,33,10,63800.1,2024-04-09,2024-04-09,5.6359,Transponder Garmin Drift Vortex Marlin,eletrônicos,2020-09-10,1268.8
7858,15,139,7,9974.0,2024-04-09,2024-04-09,5.6359,Boia de Arqueamento Danforth Torque,ancoragem,2020-10-30,246.89
629,23,116,8,20604.0,2024-04-09,2024-04-09,5.6359,Cabo de Nylon Delta Velocity Oceanic Abyss,ancoragem,2022-03-16,502.24
3540,9,111,11,47138.0,2024-04-09,2024-04-09,5.6359,Boia de Arqueamento Danforth Aero Dash,ancoragem,2024-03-12,860.37
4152,46,11,9,309782.65,2024-04-09,2024-04-09,5.6359,GPS Furuno Swift Leviathan Poseidon,eletrônicos,2023-05-09,7246.24
4805,3,78,9,1041061.3,2024-04-09,2024-04-09,5.6359,Motor Elétrico Honda Mako Axis 131HP,propulsão,2024-03-27,24425.59
1956,42,22,2,74960.7,2024-04-10,2024-04-10,5.4686,Transponder Furuno Force Ion,eletrônicos,2022-08-22,7630.67
7087,38,19,12,187328.6,2024-04-10,2024-04-10,5.4686,Sonda Lowrance Tidal Storm Vox,eletrônicos,2023-08-28,3358.13
3593,22,68,7,444866.0,2024-04-10,2024-04-10,5.4686,Motor de Popa Honda Ion Vox Prime 163HP,propulsão,2024-04-04,13317.89
8653,33,100,9,894331.9,2024-04-10,2024-04-10,5.4686,Motor Elétrico Honda Vector Abyss 220HP,propulsão,2021-05-13,19807.28
3755,10,119,8,24744.65,2024-04-10,2024-04-10,5.4686,Âncora Bruce Aqua,ancoragem,2023-08-04,669.88
9654,4,67,11,896496.0,2024-04-10,2024-04-10,5.4686,Motor de Popa Yamaha Mako 108HP,propulsão,2022-06-17,16720.73
6183,10,69,9,407385.0,2024-04-10,2024-04-10,5.4686,Motor de Popa Torqeedo Ultra Impulse 292HP,propulsão,2023-05-15,9219.51
7624,10,56,5,204196.8,2024-04-10,2024-04-10,5.4686,Motor Elétrico Torqeedo Velocity Swift 74HP,propulsão,2022-12-19,8087.59
7845,6,83,13,1664827.5,2024-04-10,2024-04-10,5.4686,Motor Diesel Yanmar Dash Nitro 184HP,propulsão,2019-01-25,35839.7
6196,47,52,15,195283.9,2024-04-10,2024-04-10,5.4686,Motor Diesel Honda Zen Tidal Mako 26HP,propulsão,2023-01-11,2634.69
7999,43,43,8,266736.25,2024-04-10,2024-04-10,5.4686,Sonda AIS Barracuda,eletrônicos,2021-12-28,6219.32
4594,9,82,8,392418.4,2024-04-10,2024-04-10,5.4686,Motor Elétrico Volvo Nautic Vox 118HP,propulsão,2020-09-11,9770.29
2058,7,113,10,43950.0,2024-04-10,2024-04-10,5.4686,Âncora Delta Mako Ultra,ancoragem,2022-07-05,815.5
5747,48,116,1,2576.0,2024-04-10,2024-04-10,5.4686,Cabo de Nylon Delta Velocity Oceanic Abyss,ancoragem,2022-03-16,502.24
1959,33,28,15,213878.0,2024-04-10,2024-04-10,5.4686,Piloto Automático AIS Core,eletrônicos,2023-11-21,2921.84
9569,11,114,4,3037.15,2024-04-11,2024-04-11,5.7898,Boia de Arqueamento Danforth Tidal Zen Swift,ancoragem,2023-02-16,152.46
5513,47,135,6,9867.0,2024-04-11,2024-04-11,5.7898,Cabo de Nylon Danforth Titan Poseidon,ancoragem,2023-04-11,328.1
7201,11,134,13,58262.55,2024-04-11,2024-04-11,5.7898,Âncora Delta Storm Vox,ancoragem,2023-09-06,948.15
2871,8,107,13,19674.0,2024-04-11,2024-04-11,5.7898,Boia de Arqueamento Bruce Tidal Marlin,ancoragem,2023-11-16,311.59
521,29,109,4,2366.45,2024-04-11,2024-04-11,5.7898,Cabo de Nylon Danforth Evo Aqua Mako,ancoragem,2024-04-01,123.24
3034,35,104,10,35273.5,2024-04-11,2024-04-11,5.7898,Cabo de Nylon Delta Zen Vortex Storm,ancoragem,2020-03-26,742.54
4460,33,101,4,1854.0,2024-04-11,2024-04-11,5.7898,Cabo de Nylon Delta Vortex,ancoragem,2023-07-14,96.64
3552,18,17,15,200052.9,2024-04-11,2024-04-11,5.7898,Rádio AIS Oceanic Pulse,eletrônicos,2023-06-02,2833.14
731,41,142,3,2355.05,2024-04-11,2024-04-11,5.7898,Âncora Danforth Vector Evo,ancoragem,2023-08-30,169.88
1128,26,23,14,148675.95,2024-04-11,2024-04-11,5.7898,Piloto Automático Furuno Torque Peak,eletrônicos,2024-03-21,2244.66
8989,40,69,4,181060.0,2024-04-11,2024-04-11,5.7898,Motor de Popa Torqeedo Ultra Impulse 292HP,propulsão,2023-05-15,9219.51
5193,29,51,11,705749.0,2024-04-11,2024-04-11,5.7898,Motor Diesel Tohatsu Evo Zenith 16HP,propulsão,2022-08-04,12243.38
7589,25,124,13,46558.55,2024-04-11,2024-04-11,5.7898,Corrente Delta Axis,ancoragem,2023-02-27,725.63
4834,10,149,5,5527.1,2024-04-11,2024-04-11,5.7898,Cabo de Nylon Bruce Core,ancoragem,2023-02-14,225.94
9856,38,44,15,162103.0,2024-04-11,2024-04-11,5.7898,GPS Simrad Zen Hydra Peak,eletrônicos,2024-02-05,2159.34
4660,19,30,14,451470.0,2024-04-11,2024-04-11,5.7898,Transponder AIS Boost,eletrônicos,2023-09-04,6558.44
9567,46,140,14,41689.8,2024-04-11,2024-04-11,5.7898,Boia de Arqueamento Bruce Dash Titan Pulse,ancoragem,2021-02-03,586.81
799,40,150,12,19748.0,2024-04-11,2024-04-11,5.7898,Cabo de Nylon Danforth Magnum Vox,ancoragem,2024-01-31,332.26
22,29,20,2,61667.0,2024-04-11,2024-04-11,5.7898,Radar AIS Marlin,eletrônicos,2021-10-04,5689.04
81,28,82,10,490523.0,2024-04-11,2024-04-11,5.7898,Motor Elétrico Volvo Nautic Vox 118HP,propulsão,2020-09-11,9770.29
9900,47,46,10,47346.1,2024-04-11,2024-04-11,5.7898,Sonda AIS Magnum Boost,eletrônicos,2023-08-15,1000.64
5521,46,134,8,37741.0,2024-04-11,2024-04-11,5.7898,Âncora Delta Storm Vox,ancoragem,2023-09-06,948.15
1464,24,12,9,24536.0,2024-04-11,2024-04-11,5.7898,GPS AIS Drift Flux Vox,eletrônicos,2022-06-20,527.97
9888,5,71,9,1171567.0,2024-04-11,2024-04-11,5.7898,Motor Elétrico Torqeedo Pulse 300HP,propulsão,2023-07-26,27484.92
4351,49,49,8,106114.0,2024-04-11,2024-04-11,5.7898,Sonda Furuno Swift,eletrônicos,2021-06-07,2627.0
6944,16,116,9,23180.0,2024-04-12,2024-04-12,6.0581,Cabo de Nylon Delta Velocity Oceanic Abyss,ancoragem,2022-03-16,502.24
7272,45,108,14,44496.1,2024-04-12,2024-04-12,6.0581,Boia de Arqueamento Bruce Titan,ancoragem,2023-11-16,688.83
4067,30,109,4,2366.45,2024-04-12,2024-04-12,6.0581,Cabo de Nylon Danforth Evo Aqua Mako,ancoragem,2024-04-01,123.24
4456,21,142,9,7066.1,2024-04-12,2024-04-12,6.0581,Âncora Danforth Vector Evo,ancoragem,2023-08-30,169.88
5538,38,122,10,12563.75,2024-04-12,2024-04-12,6.0581,Corrente Danforth Zenith Oceanic Torque,ancoragem,2023-09-14,271.3
822,45,131,5,4577.1,2024-04-12,2024-04-12,6.0581,Boia de Arqueamento Danforth Core Vortex,ancoragem,2023-06-07,196.2
2304,3,32,12,142528.5,2024-04-12,2024-04-12,6.0581,Sonda AIS Impulse Oceanic Zenith,eletrônicos,2024-01-11,2562.61
6127,34,44,9,97262.0,2024-04-12,2024-04-12,6.0581,GPS Simrad Zen Hydra Peak,eletrônicos,2024-02-05,2159.34
7027,28,50,6,67656.0,2024-04-12,2024-04-12,6.0581,Piloto Automático Simrad Poseidon Magnum,eletrônicos,2023-07-31,2378.45
3832,9,133,10,18927.0,2024-04-12,2024-04-12,6.0581,Âncora Bruce Core Pulse,ancoragem,2024-03-01,381.67
8830,39,67,3,244498.65,2024-04-12,2024-04-12,6.0581,Motor de Popa Yamaha Mako 108HP,propulsão,2022-06-17,16720.73
9064,21,112,1,2071.95,2024-04-13,2024-04-12,6.0581,Corrente Danforth Tidal,ancoragem,2024-04-03,430.01
6603,7,85,14,513096.9,2024-04-13,2024-04-12,6.0581,Motor de Popa Parsun Impulse 162HP,propulsão,2023-11-23,7885.27
7065,35,143,14,62110.0,2024-04-13,2024-04-12,6.0581,Âncora Delta Hydra Kraken Velocity,ancoragem,2023-05-24,896.83
2097,38,103,6,10735.0,2024-04-13,2024-04-12,6.0581,Âncora Delta Swift,ancoragem,2022-09-19,341.7
9938,33,146,12,5952.0,2024-04-13,2024-04-12,6.0581,Corrente Delta Vox Ion,ancoragem,2022-05-04,99.02
6356,48,136,10,19735.0,2024-04-13,2024-04-12,6.0581,Cabo de Nylon Bruce Flux Hydro,ancoragem,2023-10-20,390.62
3982,36,42,8,47943.0,2024-04-13,2024-04-12,6.0581,Transponder Lowrance Axis,eletrônicos,2022-05-27,1263.57
9260,10,136,4,7894.0,2024-04-13,2024-04-12,6.0581,Cabo de Nylon Bruce Flux Hydro,ancoragem,2023-10-20,390.62
3057,5,19,11,180756.0,2024-04-13,2024-04-12,6.0581,Sonda Lowrance Tidal Storm Vox,eletrônicos,2023-08-28,3358.13
3153,44,113,14,61529.0,2024-04-13,2024-04-12,6.0581,Âncora Delta Mako Ultra,ancoragem,2022-07-05,815.5
8552,13,91,1,134886.0,2024-04-13,2024-04-12,6.0581,Motor Elétrico Tohatsu Zenith Oceanic 113HP,propulsão,2023-09-14,27671.77
7080,24,112,15,31078.3,2024-04-13,2024-04-12,6.0581,Corrente Danforth Tidal,ancoragem,2024-04-03,430.01
3616,17,62,15,1456663.5,2024-04-13,2024-04-12,6.0581,Motor Diesel Yanmar Velocity 37HP,propulsão,2023-01-16,20000.78
3369,7,2,14,186175.3,2024-04-13,2024-04-12,6.0581,Transponder Furuno Marlin,eletrônicos,2023-05-24,2829.74
6265,45,126,6,16062.0,2024-04-13,2024-04-12,6.0581,Corrente Danforth Hydro,ancoragem,2020-10-28,467.05
3148,40,13,1,7359.65,2024-04-14,2024-04-12,6.0581,Radar Simrad Boost,eletrônicos,2021-10-22,1356.5
8278,5,39,1,29633.0,2024-04-14,2024-04-12,6.0581,GPS Furuno Vector,eletrônicos,2020-10-16,5270.87
4461,11,95,15,994764.95,2024-04-14,2024-04-12,6.0581,Motor Diesel Honda Leviathan 133HP,propulsão,2022-11-23,12945.63
8967,37,12,10,25898.9,2024-04-14,2024-04-12,6.0581,GPS AIS Drift Flux Vox,eletrônicos,2022-06-20,527.97
5369,44,46,8,37876.5,2024-04-14,2024-04-12,6.0581,Sonda AIS Magnum Boost,eletrônicos,2023-08-15,1000.64
4877,26,146,14,6944.0,2024-04-14,2024-04-12,6.0581,Corrente Delta Vox Ion,ancoragem,2022-05-04,99.02
7657,30,120,11,34369.0,2024-04-14,2024-04-12,6.0581,Boia de Arqueamento Danforth Flux Tidal,ancoragem,2023-09-04,635.45
7831,5,2,10,132982.9,2024-04-14,2024-04-12,6.0581,Transponder Furuno Marlin,eletrônicos,2023-05-24,2829.74
4174,14,23,7,74337.5,2024-04-14,2024-04-12,6.0581,Piloto Automático Furuno Torque Peak,eletrônicos,2024-03-21,2244.66
8999,38,51,7,449113.0,2024-04-14,2024-04-12,6.0581,Motor Diesel Tohatsu Evo Zenith 16HP,propulsão,2022-08-04,12243.38
6557,32,113,10,43950.0,2024-04-14,2024-04-12,6.0581,Âncora Delta Mako Ultra,ancoragem,2022-07-05,815.5
4063,20,102,6,4742.4,2024-04-15,2024-04-15,5.1746,Cabo de Nylon Bruce Nexus,ancoragem,2020-01-15,199.93
7388,3,23,13,145322.0,2024-04-15,2024-04-15,5.1746,Piloto Automático Furuno Torque Peak,eletrônicos,2024-03-21,2244.66
9611,7,23,8,89429.0,2024-04-15,2024-04-15,5.1746,Piloto Automático Furuno Torque Peak,eletrônicos,2024-03-21,2244.66
1911,34,77,11,467163.45,2024-04-15,2024-04-15,5.1746,Motor Diesel Tohatsu Vector 197HP,propulsão,2023-02-02,8959.75
3496,46,140,7,20844.9,2024-04-15,2024-04-15,5.1746,Boia de Arqueamento Bruce Dash Titan Pulse,ancoragem,2021-02-03,586.81
1695,34,129,15,46543.35,2024-04-15,2024-04-15,5.1746,Corrente Delta Boost,ancoragem,2024-01-17,661.98
3039,3,6,2,23640.0,2024-04-15,2024-04-15,5.1746,Transponder AIS Vector,eletrônicos,2024-03-07,2394.79
4423,30,73,6,858960.0,2024-04-15,2024-04-15,5.1746,Motor de Popa Torqeedo Core Hydra Flux 162HP,propulsão,2024-03-22,28694.54
2009,45,125,3,9695.7,2024-04-15,2024-04-15,5.1746,Cabo de Nylon Danforth Kinetic,ancoragem,2023-03-22,646.27
627,47,120,3,8904.35,2024-04-15,2024-04-15,5.1746,Boia de Arqueamento Danforth Flux Tidal,ancoragem,2023-09-04,635.45
2529,10,82,1,49052.3,2024-04-15,2024-04-15,5.1746,Motor Elétrico Volvo Nautic Vox 118HP,propulsão,2020-09-11,9770.29
5945,12,135,10,16445.0,2024-04-16,2024-04-16,5.2635,Cabo de Nylon Danforth Titan Poseidon,ancoragem,2023-04-11,328.1
